DATETIME;MXCO;JUNG;NEWK;OULU;SOPO
2024-05-07 02:35:00;216.733;173.001; 88.256; 97.651;266.196
2024-05-07 02:40:00;221.027;173.443; 87.966; 98.622;268.134
2024-05-07 02:45:00;219.363;172.355; 88.328;100.350;268.316
2024-05-07 02:50:00;221.380;172.712; 87.948; 99.129;268.470
2024-05-07 02:55:00;221.877;171.817; 88.842; 99.254;266.224
2024-05-07 03:00:00;219.277;172.634; 88.574; 99.383;266.188
2024-05-07 03:05:00;220.287;171.312; 88.288;100.125;266.508
2024-05-07 03:10:00;217.173;172.705; 88.420; 98.949;265.884
2024-05-07 03:15:00;217.787;171.459; 87.522; 99.257;267.996
2024-05-07 03:20:00;222.490;172.474; 88.008; 99.561;267.720
2024-05-07 03:25:00;221.657;173.183; 88.422; 99.070;268.848
2024-05-07 03:30:00;220.147;172.161; 89.102; 99.225;267.912
2024-05-07 03:35:00;222.500;172.467; 89.034; 98.213;267.784
2024-05-07 03:40:00;220.070;170.386; 89.158;100.757;267.876
2024-05-07 03:45:00;220.003;171.663; 88.370; 97.938;270.278
2024-05-07 03:50:00;218.043;172.788; 87.532; 97.882;267.194
2024-05-07 03:55:00;220.957;171.304; 89.544; 98.843;268.240
2024-05-07 04:00:00;220.550;171.969; 90.152; 97.388;267.560
2024-05-07 04:05:00;218.727;172.567; 86.968; 99.536;267.106
2024-05-07 04:10:00;219.533;173.732; 87.610; 98.667;267.586
2024-05-07 04:15:00;220.617;171.292; 87.604; 98.827;268.094
2024-05-07 04:20:00;217.313;171.741; 90.772; 98.187;266.936
2024-05-07 04:25:00;219.297;174.526; 88.668; 99.470;268.638
2024-05-07 04:30:00;220.417;172.168; 89.596; 97.512;266.372
2024-05-07 04:35:00;220.810;172.745; 88.800; 97.549;267.972
2024-05-07 04:40:00;221.520;173.144; 88.878;101.501;266.194
2024-05-07 04:45:00;220.543;172.627; 87.884; 98.571;265.994
2024-05-07 04:50:00;218.730;173.400; 88.818; 99.295;266.770
2024-05-07 04:55:00;219.287;174.488; 87.562;100.044;266.000
2024-05-07 05:00:00;219.257;174.017; 87.402; 98.348;267.786
2024-05-07 05:05:00;219.294;173.668; 88.232; 99.054;266.994
2024-05-07 05:10:00;221.570;173.778; 89.092; 99.599;266.668
2024-05-07 05:15:00;218.433;172.702; 88.974; 98.460;265.264
2024-05-07 05:20:00;219.397;174.028; 89.694; 98.763;264.600
2024-05-07 05:25:00;220.060;174.320; 88.904; 98.280;266.254
2024-05-07 05:30:00;220.777;175.740; 90.070; 98.935;266.848
2024-05-07 05:35:00;219.200;174.492; 88.090; 98.452;264.168
2024-05-07 05:40:00;218.340;174.723; 87.836; 99.604;266.460
2024-05-07 05:45:00;219.597;172.441; 88.938; 98.348;265.844
2024-05-07 05:50:00;216.540;172.701; 88.800; 98.934;265.778
2024-05-07 05:55:00;219.813;173.425; 87.868; 99.600;265.134
2024-05-07 06:00:00;220.047;174.478; 88.046; 98.207;264.990
2024-05-07 06:05:00;219.767;174.146; 87.694;100.531;267.172
2024-05-07 06:10:00;217.803;174.609; 86.772; 98.769;263.662
2024-05-07 06:15:00;218.363;174.795; 89.472; 98.066;264.868
2024-05-07 06:20:00;220.530;174.859; 88.582; 97.278;266.240
2024-05-07 06:25:00;218.183;172.448; 87.894; 99.204;264.718
2024-05-07 06:30:00;220.547;173.025; 87.304; 98.633;264.352
2024-05-07 06:35:00;220.173;174.436; 87.932; 98.737;264.544
2024-05-07 06:40:00;220.193;174.047; 89.248; 98.539;265.764
2024-05-07 06:45:00;217.203;172.533; 88.772; 99.653;264.954
2024-05-07 06:50:00;218.680;174.515; 89.550; 98.036;266.098
2024-05-07 06:55:00;220.717;174.340; 87.886; 98.518;263.666
2024-05-07 07:00:00;221.183;175.223; 86.736; 99.134;264.320
2024-05-07 07:05:00;219.637;175.255; 88.476; 99.250;267.790
2024-05-07 07:10:00;219.040;174.894; 88.428; 99.809;265.296
2024-05-07 07:15:00;220.897;174.026; 88.092; 98.910;265.722
2024-05-07 07:20:00;218.627;174.276; 87.278;100.063;264.942
2024-05-07 07:25:00;219.670;175.567; 88.626; 99.300;266.150
2024-05-07 07:30:00;218.800;173.561; 88.894; 99.490;263.928
2024-05-07 07:35:00;219.753;172.603; 88.702; 98.746;264.644
2024-05-07 07:40:00;218.297;173.661; 87.616; 98.727;267.890
2024-05-07 07:45:00;220.220;175.511; 88.588; 98.937;264.830
2024-05-07 07:50:00;220.426;173.574; 88.490; 99.609;266.022
2024-05-07 07:55:00;221.510;174.473; 89.052;100.870;267.286
2024-05-07 08:00:00;216.030;174.853; 88.100;100.608;265.864
2024-05-07 08:05:00;219.147;172.408; 89.296; 98.709;266.292
2024-05-07 08:10:00;218.400;174.931; 86.838; 98.696;264.316
